timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
1763911888.745729,24.27779096218519,41.18990898132324,0.0,0,21,Centered,0,0,180,154
1763911888.8012683,21.322488155031824,46.898841857910156,0.0,0,21,Centered,0,0,180,157
1763911888.8559813,23.029809196980096,43.42198371887207,0.0,0,21,Centered,0,0,181,159
1763911888.904643,23.72665972756483,42.14668273925781,0.0,0,21,Centered,0,0,180,161
1763911888.9524384,25.62158067708397,39.029598236083984,0.0,0,21,Centered,0,0,180,163
1763911889.0046673,25.15219151220039,39.75796699523926,0.0,0,21,Centered,0,0,180,163
1763911889.0594516,24.996001168064172,40.006399154663086,0.0,0,21,Centered,0,0,179,164
1763911889.1126387,23.000762249458475,43.47681999206543,0.0,0,21,Centered,0,0,178,167
1763911889.1565797,27.435807871687697,36.44871711730957,0.0,0,21,Centered,0,0,176,168
1763911889.203852,27.2754135885964,36.663055419921875,0.0,0,21,Centered,0,0,175,170
1763911889.256871,27.02410989265879,37.00399398803711,0.0,0,21,Centered,0,0,172,172
1763911889.3085268,23.025257876274285,43.43056678771973,0.0,0,21,Centered,0,0,174,172
1763911889.3637803,23.384052719021444,42.76418685913086,0.0,0,21,Centered,0,0,175,171
1763911889.4112425,27.000624432699674,37.03618049621582,0.0,0,21,Centered,0,0,176,173
1763911889.460223,27.146193077381106,36.83757781982422,0.0,0,21,Centered,0,0,176,176
1763911889.5143468,24.986917669486477,40.02094268798828,0.0,0,21,Centered,0,0,177,177
1763911889.5654445,23.018686921350287,43.44296455383301,0.0,0,21,Centered,0,0,177,175
1763911889.6178334,23.140476899820143,43.21432113647461,0.0,0,21,Centered,0,0,176,174
1763911889.6648796,24.46043400418725,40.88234901428223,0.0,0,21,Centered,0,0,168,164
1763911889.7165864,26.537997709571084,37.68181800842285,0.0,0,21,Centered,0,0,153,171
1763911889.7704432,22.43327200376535,44.57664489746094,0.0,0,21,Centered,0,0,153,167
1763911889.821668,23.016160629523743,43.44773292541504,0.0,0,21,Centered,0,0,169,173
1763911889.8805661,22.23361092410693,44.97694969177246,0.0,0,21,Centered,0,0,175,156
1763911889.9269574,26.56236700780221,37.647247314453125,0.0,0,21,Centered,0,0,172,153
1763911889.9788144,24.632095749304078,40.59743881225586,0.0,0,21,Centered,0,0,170,153
1763911890.0273983,26.036861153012893,38.407087326049805,0.0,0,21,Centered,0,0,168,155
1763911890.074409,25.251223638344882,39.602041244506836,0.0,0,21,Centered,0,0,163,156
1763911890.122854,26.162728610993288,38.222312927246094,0.0,0,21,Centered,0,0,161,155
1763911890.1769822,22.991810377906656,43.49374771118164,0.0,0,21,Centered,0,0,159,154
1763911890.225234,26.910714744001027,37.15991973876953,0.0,0,21,Centered,0,0,155,155
1763911890.2773712,23.63214505051188,42.31524467468262,0.0,0,21,Centered,0,0,153,155
1763911890.3303137,22.383469239636256,44.67582702636719,0.0,0,21,Centered,0,0,150,156
1763911890.3771331,24.92810954735641,40.1153564453125,0.0,0,21,Centered,0,0,147,157
1763911890.42044,27.50471493960418,36.35740280151367,0.0,0,21,Centered,0,0,142,158
1763911890.4724646,24.787272770252702,40.343284606933594,0.0,0,21,Centered,0,0,139,158
1763911890.5237775,23.309199630992207,42.90151596069336,0.0,0,21,Centered,0,0,137,161
1763911890.5729663,24.054873712463582,41.571617126464844,0.0,0,21,Centered,0,0,135,163
1763911890.622623,25.28029316746227,39.55650329589844,0.0,0,21,Centered,0,0,136,163
1763911890.6759405,23.626820186680035,42.32478141784668,0.0,0,21,Centered,0,0,137,163
1763911890.7327237,20.5799857707122,48.590898513793945,0.0,0,21,Centered,0,0,139,165
1763911890.7796636,25.303627555668168,39.5200252532959,0.0,0,21,Centered,0,0,140,167
1763911890.82646,25.059920774805672,39.90435600280762,0.0,0,21,Centered,0,0,140,166
1763911890.8750637,25.24256138661531,39.615631103515625,0.0,0,21,Centered,0,0,139,164
1763911890.9274836,25.926935107001125,38.56992721557617,0.0,0,21,Centered,0,0,138,164
1763911890.9739053,25.48799222168206,39.234161376953125,0.0,0,21,Centered,0,0,138,163
1763911891.0198824,26.75450660202845,37.37688064575195,0.0,0,21,Centered,0,0,139,164
1763911891.0726492,24.064258502776884,41.55540466308594,0.0,0,21,Centered,0,0,138,164
1763911891.126095,21.82055790820839,45.82834243774414,0.0,0,21,Centered,0,0,137,166
1763911891.1738153,24.856755106999568,40.230512619018555,0.0,0,21,Centered,0,0,135,166
1763911891.2189047,25.434668445468603,39.316415786743164,0.0,0,21,Centered,0,0,135,167
1763911891.2658792,26.580210142080382,37.62197494506836,0.0,0,21,Centered,0,0,136,169
1763911891.3168955,22.937492480503998,43.596744537353516,0.0,0,21,Centered,0,0,138,172
1763911891.3630226,25.662966996659282,38.96665573120117,0.0,0,21,Centered,0,0,137,177
1763911891.4104435,27.171868724167865,36.80276870727539,0.0,0,21,Centered,0,0,137,181
1763911891.4629908,24.52838044889414,40.769100189208984,0.0,0,21,Centered,0,0,137,183
1763911891.516957,21.815904587041437,45.838117599487305,0.0,0,21,Centered,0,0,136,183
1763911891.567362,23.405714285714286,42.724609375,0.0,0,21,Centered,0,0,136,181
1763911891.6125026,26.391553301536565,37.89091110229492,0.0,0,21,Centered,0,0,134,181
1763911891.6609173,26.88432374225225,37.19639778137207,0.0,0,21,Centered,0,0,132,180
1763911891.7134624,22.71734820993338,44.019222259521484,0.0,0,21,Centered,0,0,132,179
1763911891.7667265,23.972382890194556,41.71466827392578,0.0,0,21,Centered,0,0,131,180
1763911891.818742,22.973550016158097,43.52831840515137,0.0,0,21,Centered,0,0,130,181
1763911891.8670535,26.805460401861037,37.30583190917969,0.0,0,21,Centered,0,0,126,187
1763911891.9195487,25.970761790948664,38.504838943481445,0.0,0,21,Centered,0,0,125,187
1763911891.9697938,24.146688850380826,41.41354560852051,0.0,0,21,Centered,0,0,125,188
1763911892.0201414,23.675498707368565,42.23775863647461,0.0,0,21,Centered,0,0,124,188
1763911892.0672653,25.126425764401418,39.798736572265625,0.0,0,21,Centered,0,0,120,193
1763911892.1190689,25.25380826800573,39.59798812866211,0.0,0,21,Centered,0,0,118,197
1763911892.1745863,23.387182032095104,42.75846481323242,0.0,0,21,Centered,0,0,118,198
1763911892.2240844,23.852685933963443,41.92399978637695,0.0,0,21,Centered,0,0,116,201
1763911892.2733357,24.052390728400866,41.57590866088867,0.0,0,21,Centered,0,0,118,205
1763911892.3199093,28.204775770128236,35.45498847961426,0.0,0,21,Centered,0,0,118,208
1763911892.374732,21.16336591199221,47.25146293640137,0.0,0,21,Centered,0,0,120,206
1763911892.4266982,22.25460951137853,44.93451118469238,0.0,0,21,Centered,0,0,120,205
1763911892.4779925,23.3256624864444,42.87123680114746,0.0,0,21,Centered,0,0,119,207
1763911892.521129,27.062994005794184,36.95082664489746,0.0,0,21,Centered,0,0,120,205
1763911892.5742686,24.85189486407698,40.238380432128906,0.0,0,21,Centered,0,0,120,205
1763911892.6240573,23.653335137939592,42.27733612060547,0.0,0,21,Centered,0,0,120,205
1763911892.673259,24.495576048169973,40.82369804382324,0.0,0,21,Centered,0,0,120,206
1763911892.7206876,26.640481196130615,37.5368595123291,0.0,0,21,Centered,0,0,119,206
1763911892.7728949,25.39293844142006,39.38102722167969,0.0,0,21,Centered,0,0,120,205
1763911892.8226473,23.821392263436188,41.979074478149414,0.0,0,21,Centered,0,0,120,205
1763911892.872288,24.962083474679666,40.06075859069824,0.0,0,21,Centered,0,0,121,205
1763911892.9236543,24.08512446524448,41.5194034576416,0.0,0,21,Centered,0,0,122,205
