timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
2025-11-30 20:15:15.680311,25.273590590276942,39.566993713378906,0.0,0,21,Move Right,0,0,208,163
2025-11-30 20:15:15.720760,28.92623448275862,34.57069396972656,0.0,0,21,Move Right,0,0,203,166
2025-11-30 20:15:15.756151,31.81335093028724,31.4333438873291,0.0,0,21,Centered,1,0,195,165
2025-11-30 20:15:15.792902,31.932272554244385,31.316280364990234,0.0,0,21,Move Right,1,0,243,145
2025-11-30 20:15:15.827937,32.02932372166901,31.221389770507812,0.0,0,21,Move Right,0,0,243,145
2025-11-30 20:15:15.863597,31.47270162379566,31.77356719970703,0.0,0,21,Move Right,0,0,243,145
2025-11-30 20:15:15.899170,31.75915072766647,31.486988067626953,0.0,0,21,Move Right,0,0,243,145
2025-11-30 20:15:15.935439,31.73752232210418,31.508445739746094,0.0,0,21,Move Right,0,0,243,145
2025-11-30 20:15:15.973015,30.905462958869386,32.35673904418945,0.0,0,21,Move Right,0,0,243,145
2025-11-30 20:15:16.011012,31.087340646308924,32.16743469238281,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.051290,29.11639466029864,34.34491157531738,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.087236,31.362565053538315,31.885147094726562,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.121930,32.42174588573593,30.843496322631836,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.159053,30.096900114810563,33.22601318359375,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.194060,32.11245434987329,31.140565872192383,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.231902,30.72952795422409,32.54199028015137,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.269112,31.026859886228298,32.23013877868652,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.305055,31.23597313037132,32.01436996459961,0.0,0,21,Move Right,0,0,243,144
